   Coeff   Det    RedA RedB RedC X Y UnredA UnredB UnredC
     -9   2204   16, 2, 138    1, 38    199440, 5246, 138
     -9   2204   16, 2, 138   1, 247    8420246, 34088, 138
    -11   2204   16, 6, 140    1, 77    831000, 10786, 140
    -26   2204   16, 6, 140   1, 192    5163280, 26886, 140
     -9   2204   18, 8, 126     1, 2    554, 260, 126
     -9   2204   18, 8, 126    1, 99    1236528, 12482, 126
    -26   2204   20, 6, 112    1, 27    81992, 3030, 112
    -11   2204   20, 6, 112   1, 240    6454100, 26886, 112
    -11   2204   24, 2, 92    1, 57    299160, 5246, 92
    -26   2204   24, 2, 92   1, 232    4952760, 21346, 92
     19   2204   24, 10, 96    1, 43    178388, 4138, 96
    -11   2204   24, 10, 96   1, 153    2250348, 14698, 96
     19   2204   28, 6, 80    1, 59    279216, 4726, 80
     19   2204   28, 6, 80   1, 204    3331756, 16326, 80
      6   2204   30, 4, 74   1, 236    4123422, 17468, 74
    -24   2204   30, 4, 74   1, 258    4927830, 19096, 74
      6   2204   30, 14, 80    1, 10    8310, 814, 80
     -9   2204   30, 14, 80   1, 142    1617126, 11374, 80
     21   2204   32, 6, 70   1, 107    802746, 7496, 70
      6   2204   32, 6, 70   1, 154    1662000, 10786, 70
    -11   2204   32, 10, 72   1, 204    3000464, 14698, 72
      4   2204   32, 10, 72   1, 242    4221480, 17434, 72
     19   2204   36, 10, 64    1, 91    531840, 5834, 64
     19   2204   36, 10, 64   1, 203    2641472, 13002, 64
    -24   2204   38, 0, 58   1, 100    580038, 5800, 58
    -11   2204   40, 6, 56    1, 54    163984, 3030, 56
    -11   2204   40, 6, 56   1, 203    2310180, 11374, 56
      4   2204   40, 14, 60    1, 97    567296, 5834, 60
      4   2204   40, 14, 60   1, 198    2357824, 11894, 60
      6   2204   42, 8, 54    1, 97    509680, 5246, 54
      6   2204   42, 8, 54   1, 231    2885232, 12482, 54
     -9   2204   42, 20, 62   1, 201    2512944, 12482, 62
      6   2204   42, 20, 62   1, 263    4299040, 16326, 62
     21   2204   46, 2, 48    1, 40    77006, 1922, 48
     21   2204   46, 2, 48   1, 260    3245886, 12482, 48
     19   2204   48, 10, 48    1, 29    40996, 1402, 48
     21   2204   48, 14, 50    1, 16    13296, 814, 50
     -9   2204   48, 14, 50    1, 61    187806, 3064, 50
     19   2204   48, 22, 56    1, 84    398880, 4726, 56
      4   2204   48, 22, 56   1, 212    2526240, 11894, 56
unknown   2207   2, 1, 1104     1, 1    1108, -3, 2
     33   2207   4, 1, 552     1, 2    2216, 1105, 552
unknown   2207   4, 1, 552   1, 276    42049708, 152353, 552
      3   2207   6, 1, 368     1, 3    3324, 1105, 368
    -12   2207   6, 1, 368   1, 137    6907272, 50417, 368
    -27   2207   8, 1, 276     1, 4    4432, 1105, 276
     33   2207   8, 1, 276   1, 275    20873058, 75901, 276
     18   2207   12, 1, 184     1, 6    6648, 1105, 184
      3   2207   12, 1, 184   1, 274    13814544, 50417, 184
    -12   2207   12, 5, 186   1, 137    3492416, 25487, 186
    -12   2207   12, 5, 186   1, 271    13662748, 50411, 186
      3   2207   16, 1, 138     1, 8    8864, 1105, 138
    -27   2207   16, 1, 138   1, 273    10285564, 37675, 138
     18   2207   18, 5, 124    1, 67    557324, 8313, 124
    -12   2207   18, 5, 124   1, 268    8908874, 33237, 124
     18   2207   22, 9, 104   1, 181    3410424, 18833, 104
    -42   2207   22, 9, 104   1, 229    5458008, 23825, 104
    -12   2207   24, 1, 92    1, 12    13296, 1105, 92
     18   2207   24, 1, 92   1, 271    6757138, 24933, 92
     33   2207   24, 7, 94    1, 53    264812, 4989, 94
    -12   2207   24, 7, 94   1, 271    6907272, 25481, 94
    -27   2207   26, 9, 88    1, 44    171186, 3881, 88
      3   2207   26, 9, 88    1, 88    683082, 7753, 88
     18   2207   32, 15, 76    1, 29    64818, 2219, 76
      3   2207   32, 15, 76   1, 182    2522916, 13847, 76
    -12   2207   36, 5, 62   1, 134    1114648, 8313, 62
     18   2207   36, 5, 62   1, 259    4161648, 16063, 62
     18   2207   36, 13, 66    1, 67    298052, 4435, 66
    -12   2207   36, 13, 66   1, 218    3142288, 14401, 66
    -12   2207   38, 15, 64    1, 43    119664, 2767, 64
     18   2207   38, 15, 64   1, 121    940692, 7759, 64
      3   2207   44, 9, 52    1, 85    377274, 4429, 52
     18   2207   44, 9, 52   1, 181    1706874, 9421, 52
     18   2207   44, 13, 54    1, 51    141824, 2767, 54
    -42   2207   44, 13, 54   1, 205    2274724, 11083, 54
    -12   2207   46, 1, 48    1, 23    25484, 1105, 48
      3   2207   46, 1, 48   1, 127    774492, 6097, 48
     33   2207   48, 17, 52    1, 53    147918, 2773, 52
    -27   2207   48, 17, 52   1, 234    2855316, 12185, 52
unknown   2212   2, 0, 1106     1, 1    1108, -2, 2
unknown   2212   4, 2, 554     0, 1    554, -2, 4
      2   2212   14, 0, 158     1, 7    7756, 1106, 158
      2   2212   28, 14, 86    1, 90    699148, 7754, 86
      2   2212   34, 10, 68    1, 65    288634, 4430, 68
      2   2212   34, 10, 68   1, 228    3539506, 15514, 68
    -28   2212   38, 12, 62   1, 107    712444, 6646, 62
     32   2212   38, 12, 62   1, 116    837094, 7204, 62
unknown   2215   2, 1, 1108     0, 1    1108, -1, 2
unknown   2215   4, 1, 554     0, 1    554, -1, 4
     -6   2215   4, 1, 554   1, 275    41896804, 152351, 554
     -6   2215   8, 3, 278   1, 273    20720708, 75897, 278
     -6   2215   8, 3, 278   1, 275    21025408, 76453, 278
      9   2215   10, 5, 224   1, 136    4144474, 30469, 224
      9   2215   14, 5, 160    1, 90    1296914, 14405, 160
    -21   2215   14, 5, 160   1, 135    2917364, 21605, 160
     -6   2215   16, 5, 140   1, 182    4639196, 25485, 140
     -6   2215   16, 5, 140   1, 273    10436806, 38225, 140
     -6   2215   20, 5, 112    1, 89    888062, 9973, 112
      9   2215   20, 5, 112   1, 272    8288948, 30469, 112
     -6   2215   28, 5, 80   1, 180    2593828, 14405, 80
      9   2215   28, 5, 80   1, 270    5834728, 21605, 80
    -21   2215   28, 9, 82   1, 108    958420, 8865, 82
    -21   2215   28, 9, 82   1, 135    1496908, 11079, 82
     39   2215   32, 5, 70    1, 87    530732, 6095, 70
     -6   2215   32, 5, 70   1, 269    5067992, 18835, 70
     -6   2215   40, 5, 56   1, 178    1776124, 9973, 56
     -6   2215   40, 5, 56   1, 267    3994894, 14957, 56
    -21   2215   46, 19, 56    1, 59    197224, 3323, 56
     39   2215   46, 19, 56   1, 247    3425936, 13851, 56
unknown   2216   2, 0, 1108     0, 1    1108, 0, 2
unknown   2216   4, 0, 554     0, 1    554, 0, 4
      7   2216   6, 2, 370   1, 274    27779222, 101382, 370
      7   2216   10, 2, 222   1, 272    16425546, 60386, 222
      7   2216   12, 4, 186   1, 274    13966340, 50968, 186
      7   2216   18, 4, 124   1, 134    2227634, 16620, 124
      7   2216   20, 8, 114   1, 136    2110740, 15512, 114
     -8   2216   30, 2, 74   1, 262    5080734, 19390, 74
     -8   2216   30, 8, 76   1, 204    3166110, 15512, 76
      7   2216   36, 4, 62   1, 268    4455268, 16620, 62
     -8   2216   38, 8, 60   1, 203    2475826, 12188, 60
     -8   2216   50, 22, 54   1, 174    1642610, 9418, 54
     16   2219   2, 1, 1110   1, 116    14936394, 128761, 1110
      1   2219   6, 1, 370    1, 71    1865318, 26271, 370
    -14   2219   6, 1, 370   1, 203    15247742, 75111, 370
    -14   2219   10, 1, 222    1, 26    150134, 5773, 222
    -14   2219   10, 1, 222   1, 246    13435054, 54613, 222
    -14   2219   14, 7, 162   1, 210    7147154, 34027, 162
      1   2219   18, 7, 126   1, 130    2131238, 16387, 126
      1   2219   18, 7, 126   1, 270    9189198, 34027, 126
      1   2219   22, 5, 102    1, 90    827122, 9185, 102
    -14   2219   22, 5, 102   1, 100    1021022, 10205, 102
     16   2219   26, 11, 90    1, 65    381706, 5861, 90
     16   2219   26, 11, 90   1, 261    6136658, 23501, 90
    -14   2219   30, 1, 74    1, 78    450402, 5773, 74
     16   2219   30, 1, 74   1, 184    2505742, 13617, 74
      1   2219   30, 11, 78    1, 75    440430, 5861, 78
      1   2219   30, 11, 78   1, 152    1805486, 11867, 78
      1   2219   34, 5, 66    1, 79    412730, 5219, 66
     16   2219   34, 5, 66   1, 265    4637534, 17495, 66
      1   2219   38, 17, 66    1, 13    11634, 875, 66
    -14   2219   38, 17, 66   1, 104    717430, 6881, 66
     16   2219   42, 7, 54    1, 76    313010, 4111, 54
      1   2219   42, 7, 54   1, 211    2407130, 11401, 54
    -14   2219   46, 9, 50   1, 215    2315166, 10759, 50
      1   2219   46, 9, 50   1, 250    3129546, 12509, 50
     -1   2220   2, 0, 1110    1, 60    3996002, 66600, 1110
     -8   2220   4, 2, 556    1, 59    1935676, 32806, 556
    -16   2220   6, 0, 370    1, 97    3481336, 35890, 370
     -1   2220   8, 2, 278   1, 118    3871352, 32806, 278
     14   2220   8, 2, 278   1, 155    6679578, 43092, 278
    -16   2220   10, 0, 222    1, 23    117448, 5106, 222
     22   2220   12, 6, 188    1, 73    1002740, 13730, 188
     22   2220   20, 10, 116   1, 149    2578316, 17294, 116
    -16   2220   24, 6, 94    1, 13    16066, 1228, 94
     -1   2220   24, 6, 94   1, 146    2005480, 13730, 94
     -1   2220   26, 4, 86     1, 5    2216, 434, 86
     14   2220   26, 4, 86    1, 40    137946, 3444, 86
     -1   2220   30, 0, 74    1, 69    352344, 5106, 74
    -16   2220   40, 10, 58    1, 21    26038, 1228, 58
     -1   2220   40, 10, 58   1, 227    2993262, 13176, 58
     -8   2220   52, 22, 52   1, 183    1749532, 9538, 52
     30   2223   2, 1, 1112   1, 150    25020302, 166801, 1112
    -45   2223   4, 1, 556    1, 23    294174, 12789, 556
    -15   2223   4, 1, 556   1, 253    35589514, 140669, 556
      0   2223   6, 3, 372   1, 155    8938236, 57663, 372
     30   2223   8, 1, 278    1, 46    588348, 12789, 278
     15   2223   8, 1, 278   1, 229    14579064, 63663, 278
    -15   2223   12, 3, 186    1, 33    202764, 6141, 186
     15   2223   12, 3, 186   1, 101    1898004, 18789, 186
    -15   2223   16, 7, 142    1, 51    370072, 7249, 142
    -15   2223   16, 7, 142   1, 222    7001452, 31531, 142
    -30   2223   18, 3, 124    1, 13    21052, 1615, 124
     30   2223   18, 3, 124   1, 188    4383802, 23315, 124
    -30   2223   18, 9, 128   1, 190    4624238, 24329, 128
     15   2223   24, 9, 96   1, 161    2491338, 15465, 96
      0   2223   24, 9, 96   1, 237    5396514, 22761, 96
      0   2223   26, 13, 92   1, 175    2822076, 16113, 92
    -30   2223   32, 9, 72    1, 30    65372, 2169, 72
     15   2223   32, 9, 72    1, 39    110246, 2817, 72
     15   2223   34, 15, 72    1, 53    203872, 3831, 72
    -30   2223   34, 15, 72    1, 62    278662, 4479, 72
      0   2223   36, 3, 62    1, 26    42104, 1615, 62
      0   2223   36, 3, 62    1, 99    608292, 6141, 62
    -15   2223   36, 9, 64   1, 103    680866, 6601, 64
     60   2223   36, 9, 64   1, 217    3017638, 13897, 64
      0   2223   36, 15, 68   1, 105    752886, 7155, 68
     15   2223   36, 15, 68   1, 196    2618204, 13343, 68
     15   2223   38, 19, 68    1, 33    75344, 2263, 68
    -30   2223   46, 13, 52   1, 148    1142902, 7709, 52
     30   2223   46, 13, 52   1, 267    3714016, 13897, 52
    -15   2223   48, 9, 48    1, 45    98058, 2169, 48
     22   2228   2, 0, 1114   1, 107    12754188, 119198, 1114
    -38   2228   4, 2, 558   1, 116    7508916, 64730, 558
      7   2228   6, 2, 372   1, 174    11263374, 64730, 372
     -8   2228   6, 2, 372   1, 240    21428166, 89282, 372
     -8   2228   12, 2, 186    1, 71    937922, 13208, 186
     22   2228   12, 2, 186   1, 203    7665698, 37760, 186
     22   2228   18, 2, 124   1, 166    3417626, 20586, 124
     -8   2228   18, 2, 124   1, 245    7444098, 30382, 124
      7   2228   22, 4, 102    1, 66    444862, 6736, 102
     22   2228   22, 4, 102    1, 86    755102, 8776, 102
     -8   2228   34, 4, 66     1, 7    3324, 466, 66
     -8   2228   34, 4, 66   1, 102    687514, 6736, 66
    -38   2228   36, 2, 62    1, 55    187806, 3412, 62
      7   2228   36, 2, 62   1, 213    2813766, 13208, 62
     -8   2228   44, 18, 58   1, 151    1327938, 8776, 58
     -8   2228   44, 18, 58   1, 240    3349484, 13938, 58
      7   2228   46, 16, 54   1, 186    1874182, 10060, 54
     22   2228   46, 16, 54   1, 193    2017668, 10438, 54
     24   2232   2, 0, 1116    1, 30    1004402, 33480, 1116
     -6   2232   4, 0, 558    1, 60    2008804, 33480, 558
     -3   2232   6, 0, 372    1, 90    3013206, 33480, 372
     -3   2232   12, 0, 186    1, 97    1750086, 18042, 186
     -6   2232   14, 6, 162    1, 19    58724, 3084, 162
      9   2232   14, 6, 162    1, 63    643748, 10212, 162
      9   2232   18, 0, 124     1, 7    6094, 868, 124
     -3   2232   18, 6, 126    1, 64    516882, 8070, 126
     12   2232   18, 6, 126    1, 81    827676, 10212, 126
      9   2232   22, 10, 106    1, 29    89748, 3084, 106
      9   2232   22, 10, 106   1, 206    4502358, 21846, 106
     24   2232   26, 2, 86   1, 184    2912378, 15826, 86
      9   2232   26, 2, 86   1, 254    5549418, 21846, 86
     -6   2232   28, 8, 82    1, 24    47644, 1976, 82
      9   2232   28, 8, 82   1, 192    3025948, 15752, 82
    -21   2232   36, 0, 62    1, 14    12188, 868, 62
     -3   2232   36, 12, 66    1, 79    413838, 5226, 66
    -18   2232   36, 12, 66   1, 248    4065252, 16380, 66
     12   2232   42, 6, 54    1, 57    176172, 3084, 54
    -18   2232   42, 6, 54   1, 189    1931244, 10212, 54
     -6   2232   44, 12, 54    1, 35    67034, 1902, 54
    -21   2232   44, 12, 54   1, 180    1753964, 9732, 54
     -6   2232   52, 24, 54     1, 4    1108, 240, 54
     -6   2232   52, 24, 54   1, 149    1206058, 8070, 54
     -9   2235   2, 1, 1118    1, 52    3023178, 58137, 1118
     -9   2235   6, 3, 374    1, 46    791666, 17207, 374
      6   2235   10, 5, 226   1, 218    10742614, 49273, 226
      6   2235   22, 3, 102   1, 130    1724602, 13263, 102
     -9   2235   22, 3, 102   1, 261    6949930, 26625, 102
     21   2235   26, 1, 86    1, 97    809394, 8343, 86
    -24   2235   26, 1, 86   1, 122    1280294, 10493, 86
      6   2235   30, 15, 82    1, 34    95842, 2803, 82
      6   2235   34, 3, 66    1, 75    371734, 4953, 66
     -9   2235   34, 3, 66    1, 76    381706, 5019, 66
     21   2235   38, 11, 62   1, 178    1968362, 11047, 62
    -24   2235   38, 11, 62   1, 188    2195502, 11667, 62
     -5   2239   2, 1, 1120   1, 152    25876786, 170241, 1120
     10   2239   4, 1, 560    1, 27    408298, 15121, 560
     25   2239   4, 1, 560    1, 65    2366134, 36401, 560
     -5   2239   8, 1, 280    1, 54    816596, 15121, 280
    -35   2239   8, 1, 280   1, 130    4732268, 36401, 280
     -5   2239   10, 1, 224    1, 24    129082, 5377, 224
     25   2239   10, 1, 224   1, 206    9506086, 46145, 224
     -5   2239   14, 1, 160    1, 89    1267552, 14241, 160
     25   2239   14, 1, 160   1, 233    8686720, 37281, 160
     -5   2239   16, 1, 140   1, 108    1633192, 15121, 140
     -5   2239   16, 1, 140   1, 260    9464536, 36401, 140
     -5   2239   20, 1, 112    1, 48    258164, 5377, 112
    -35   2239   20, 1, 112   1, 135    2041490, 15121, 112
    -20   2239   20, 9, 116   1, 180    3761660, 20889, 116
     -5   2239   20, 9, 116   1, 264    8089508, 30633, 116
     -5   2239   22, 7, 104    1, 25    65372, 2607, 104
     25   2239   22, 7, 104   1, 140    2040382, 14567, 104
     10   2239   26, 7, 88   1, 231    4699028, 20335, 88
     10   2239   26, 7, 88   1, 241    5114528, 21215, 88
    -20   2239   28, 1, 80   1, 178    2535104, 14241, 80
    -20   2239   28, 1, 80   1, 189    2858086, 15121, 80
     -5   2239   28, 13, 86   1, 159    2178328, 13687, 86
     25   2239   28, 13, 86   1, 195    3275248, 16783, 86
     -5   2239   32, 1, 70   1, 216    3266384, 15121, 70
     25   2239   32, 1, 70   1, 243    4133948, 17011, 70
     10   2239   40, 1, 56    1, 96    516328, 5377, 56
     25   2239   40, 1, 56   1, 270    4082980, 15121, 56
     -5   2239   40, 9, 58    1, 83    401096, 4823, 58
     25   2239   40, 9, 58   1, 251    3658616, 14567, 58
     -5   2239   44, 7, 52     1, 3    554, 163, 52
     -5   2239   44, 7, 52    1, 50    130744, 2607, 52
     -5   2239   44, 15, 56    1, 62    217168, 3487, 56
    -35   2239   44, 15, 56   1, 165    1529594, 9255, 56
    -20   2239   50, 19, 52    1, 88    406082, 4595, 52
     -5   2239   50, 19, 52   1, 135    952880, 7039, 52
     11   2243   2, 1, 1122   1, 129    18671462, 144739, 1122
     11   2243   6, 1, 374   1, 110    4525626, 41141, 374
     -4   2243   6, 1, 374   1, 127    6032506, 47499, 374
    -19   2243   14, 5, 162    1, 59    564526, 9563, 162
     -4   2243   14, 5, 162   1, 194    6098986, 31433, 162
     -4   2243   18, 5, 126    1, 12    18282, 1517, 126
     11   2243   18, 5, 126   1, 155    3028718, 19535, 126
     11   2243   22, 1, 102     1, 4    1662, 409, 102
    -19   2243   22, 1, 102    1, 34    118002, 3469, 102
     -4   2243   34, 1, 66   1, 254    4258598, 16765, 66
     -4   2243   34, 1, 66   1, 258    4393774, 17029, 66
     11   2243   42, 5, 54    1, 28    42658, 1517, 54
     -4   2243   42, 5, 54   1, 177    1693578, 9563, 54
     11   2243   42, 19, 62   1, 145    1309102, 9009, 62
     11   2243   42, 19, 62   1, 185    2129022, 11489, 62
    -10   2244   2, 0, 1122   1, 112    14074370, 125664, 1122
      5   2244   4, 2, 562   1, 150    12645604, 84302, 562
      5   2244   6, 0, 374    1, 59    1301900, 22066, 374
     20   2244   10, 4, 226    1, 96    2083594, 21700, 226
      5   2244   10, 4, 226   1, 154    5361058, 34808, 226
    -10   2244   12, 6, 190   1, 155    4566622, 29456, 190
    -10   2244   20, 6, 114    1, 38    165092, 4338, 114
    -10   2244   20, 6, 114   1, 166    3143396, 18930, 114
      5   2244   22, 0, 102   1, 124    1568374, 12648, 102
      5   2244   30, 6, 76    1, 57    247638, 4338, 76
    -10   2244   30, 6, 76   1, 249    4715094, 18930, 76
     20   2244   34, 0, 66    1, 35    80884, 2310, 66
      5   2244   38, 6, 60   1, 183    2011574, 10986, 60
      5   2244   38, 6, 60   1, 260    4059158, 15606, 60
      5   2244   44, 22, 62    1, 16    16620, 1014, 62
    -10   2244   50, 16, 50   1, 164    1350098, 8216, 50
      6   2252   2, 0, 1126    1, 20    450402, 22520, 1126
     18   2252   4, 2, 564   1, 130    9532124, 73322, 564
      6   2252   6, 2, 376    1, 26    254286, 9778, 376
     -9   2252   6, 2, 376   1, 195    14298186, 73322, 376
     -9   2252   8, 2, 282   1, 127    4548894, 35816, 282
    -24   2252   8, 2, 282   1, 260    19064248, 73322, 282
    -12   2252   12, 2, 188    1, 52    508572, 9778, 188
    -12   2252   12, 2, 188   1, 113    2401036, 21246, 188
      6   2252   14, 4, 162   1, 179    5192088, 29002, 162
    -24   2252   14, 4, 162   1, 245    9726024, 39694, 162
     -9   2252   18, 4, 126    1, 38    182266, 4792, 126
     -9   2252   18, 4, 126   1, 151    2874152, 19030, 126
      6   2252   22, 6, 104    1, 62    400542, 6454, 104
     -9   2252   22, 6, 104   1, 119    1474194, 12382, 104
      6   2252   24, 2, 94   1, 104    1017144, 9778, 94
      6   2252   24, 2, 94   1, 226    4802072, 21246, 94
      6   2252   24, 10, 98   1, 228    5099016, 22354, 98
     21   2252   24, 10, 98   1, 241    5696782, 23628, 98
      6   2252   26, 6, 88   1, 174    2666402, 15318, 88
     21   2252   26, 6, 88   1, 191    3212646, 16814, 88
    -12   2252   28, 10, 84   1, 235    4643628, 19750, 84
     18   2252   28, 10, 84   1, 266    5948852, 22354, 84
    -24   2252   34, 14, 72   1, 141    1435414, 10166, 72
    -24   2252   34, 14, 72   1, 151    1645934, 10886, 72
     18   2252   36, 14, 68   1, 111    840972, 7562, 68
     18   2252   36, 14, 68   1, 133    1206612, 9058, 68
      6   2252   38, 16, 66    1, 22    32686, 1468, 66
      6   2252   38, 16, 66   1, 137    1243176, 9058, 66
     21   2252   42, 4, 54   1, 181    1770584, 9778, 54
     -9   2252   42, 4, 54   1, 260    3652522, 14044, 54
     21   2252   42, 10, 56   1, 122    835986, 6842, 56
      6   2252   42, 10, 56   1, 214    2568898, 11994, 56
    -12   2252   44, 6, 52   1, 124    801084, 6454, 52
    -12   2252   44, 6, 52   1, 238    2948388, 12382, 52
     -9   2252   46, 18, 56    1, 16    14958, 914, 56
     -9   2252   46, 18, 56   1, 201    2269738, 11274, 56
     -2   2255   2, 1, 1128    1, 21    497492, 23689, 1128
    -17   2255   4, 1, 564    1, 42    994984, 23689, 564
     28   2255   4, 1, 564   1, 124    8672316, 69937, 564
     13   2255   6, 1, 376    1, 63    1492476, 23689, 376
     -2   2255   6, 1, 376   1, 186    13008474, 69937, 376
     28   2255   8, 1, 282    1, 84    1989968, 23689, 282
    -17   2255   8, 1, 282   1, 248    17344632, 69937, 282
    -17   2255   10, 5, 228    1, 20    91410, 4565, 228
     13   2255   12, 1, 188    1, 95    1696902, 17861, 188
     13   2255   12, 1, 188   1, 126    2984952, 23689, 188
    -32   2255   12, 5, 190    1, 24    109692, 4565, 190
    -17   2255   12, 5, 190    1, 78    1156752, 14825, 190
    -17   2255   16, 7, 144   1, 174    4362196, 25063, 144
    -17   2255   16, 7, 144   1, 176    4463024, 25351, 144
    -17   2255   18, 7, 128   1, 198    5020902, 25351, 128
     -2   2255   18, 7, 128   1, 265    8992528, 33927, 128
    -17   2255   20, 5, 114    1, 40    182820, 4565, 114
     13   2255   20, 5, 114   1, 130    1927920, 14825, 114
     -2   2255   22, 11, 108    1, 91    896372, 9839, 108
     -2   2255   24, 1, 94   1, 190    3393804, 17861, 94
    -32   2255   24, 1, 94   1, 252    5969904, 23689, 94
     -2   2255   24, 7, 96   1, 261    6543294, 25063, 96
     28   2255   24, 7, 96   1, 264    6694536, 25351, 96
     -2   2255   30, 5, 76    1, 60    274230, 4565, 76
     13   2255   30, 5, 76   1, 195    2891880, 14825, 76
    -17   2255   32, 7, 72    1, 71    363978, 5119, 72
     13   2255   32, 7, 72    1, 75    406082, 5407, 72
     28   2255   36, 7, 64   1, 119    908006, 7623, 64
     -2   2255   36, 7, 64   1, 253    4100154, 16199, 64
     -2   2255   36, 11, 66    1, 23    35456, 1529, 66
     -2   2255   36, 11, 66    1, 69    315780, 4565, 66
     -2   2255   38, 5, 60    1, 76    347358, 4565, 60
     -2   2255   38, 5, 60   1, 247    3663048, 14825, 60
     -2   2255   40, 15, 62   1, 127    1003848, 7889, 62
     28   2255   40, 15, 62   1, 221    3034812, 13717, 62
    -17   2255   44, 11, 54   1, 182    1792744, 9839, 54
     13   2255   44, 11, 54   1, 269    3913456, 14537, 54
     13   2255   48, 7, 48   1, 245    2884678, 11767, 48
     28   2255   48, 23, 58    1, 21    26592, 1241, 58
     -2   2255   48, 23, 58   1, 217    2741192, 12609, 58
      5   2256   2, 0, 1128   1, 103    11966954, 116184, 1128
    -21   2256   4, 0, 564    1, 71    2843128, 40044, 564
      5   2256   6, 0, 376    1, 32    385030, 12032, 376
     20   2256   8, 0, 282   1, 135    5139458, 38070, 282
      9   2256   8, 4, 284   1, 175    8698908, 49704, 284
     20   2256   10, 2, 226    1, 35    277000, 7912, 226
      5   2256   10, 2, 226    1, 90    1830970, 20342, 226
      9   2256   12, 0, 188    1, 64    770060, 12032, 188
    -10   2256   16, 4, 142    1, 73    757318, 10370, 142
      5   2256   16, 4, 142    1, 83    978918, 11790, 142
     -6   2256   20, 8, 116    1, 75    653720, 8708, 116
     -6   2256   20, 8, 116   1, 135    2116280, 15668, 116
    -10   2256   24, 0, 94   1, 128    1540120, 12032, 94
    -21   2256   24, 12, 100    1, 79    626020, 7912, 100
      5   2256   30, 12, 80    1, 81    526854, 6492, 80
    -10   2256   30, 12, 80   1, 168    2261982, 13452, 80
      5   2256   38, 10, 62    1, 42    110246, 2614, 62
     20   2256   38, 10, 62   1, 190    2242038, 11790, 62
    -10   2256   40, 8, 58   1, 150    1307440, 8708, 58
      5   2256   40, 8, 58   1, 270    4232560, 15668, 58
     -6   2256   40, 12, 60   1, 108    702472, 6492, 60
     -6   2256   40, 12, 60   1, 224    3015976, 13452, 60
     20   2256   48, 12, 50   1, 158    1252040, 7912, 50
      5   2256   48, 12, 50   1, 185    1715738, 9262, 50
     33   2263   2, 1, 1132   1, 105    12480512, 118861, 1132
    -12   2263   4, 1, 566   1, 113    7227484, 63959, 566
    -12   2263   4, 1, 566   1, 210    24961024, 118861, 566
    -27   2263   8, 3, 284   1, 233    15419482, 66175, 284
      3   2263   8, 3, 284   1, 241    16496458, 68447, 284
     18   2263   16, 3, 142   1, 189    5073532, 26841, 142
    -27   2263   16, 3, 142   1, 205    5968796, 29113, 142
    -42   2263   22, 5, 104    1, 13    17728, 1357, 104
     33   2263   22, 5, 104   1, 184    3522886, 19141, 104
     18   2263   26, 5, 88    1, 16    22714, 1413, 88
      3   2263   26, 5, 88   1, 242    5156078, 21301, 88
     18   2263   32, 13, 76    1, 33    83654, 2521, 76
     18   2263   32, 13, 76    1, 76    440984, 5789, 76
     18   2263   34, 7, 68    1, 28    53738, 1911, 68
    -27   2263   34, 7, 68    1, 94    602198, 6399, 68
    -42   2263   38, 13, 64    1, 21    28808, 1357, 64
     18   2263   38, 13, 64   1, 195    2438708, 12493, 64
     18   2263   44, 5, 52    1, 26    35456, 1357, 52
    -12   2263   44, 5, 52    1, 91    431566, 4737, 52
    -12   2263   44, 17, 58     1, 4    1108, 249, 58
     18   2263   44, 17, 58   1, 196    2234836, 11385, 58
    -27   2263   52, 21, 52    1, 47    116894, 2465, 52
     24   2264   2, 0, 1132    1, 85    8178702, 96220, 1132
     -6   2264   4, 0, 566   1, 107    6480138, 60562, 566
     -6   2264   6, 2, 378    1, 84    2667510, 31754, 378
     -6   2264   6, 2, 378    1, 86    2796038, 32510, 378
     -6   2264   10, 4, 228   1, 145    4794870, 33064, 228
     -6   2264   10, 4, 228   1, 200    9121610, 45604, 228
      9   2264   12, 4, 190   1, 174    5753844, 33064, 190
     -6   2264   12, 4, 190   1, 240    10945932, 45604, 190
     -6   2264   14, 2, 162    1, 16    41550, 2594, 162
     -6   2264   14, 2, 162   1, 196    6224190, 31754, 162
     -6   2264   18, 2, 126   1, 252    8002530, 31754, 126
      9   2264   18, 2, 126   1, 258    8388114, 32510, 126
     -6   2264   20, 4, 114    1, 13    19390, 1486, 114
     -6   2264   20, 4, 114   1, 123    1725710, 14026, 114
     -6   2264   28, 12, 86    1, 47    191130, 4054, 86
      9   2264   28, 12, 86    1, 88    668124, 7580, 86
     -6   2264   30, 4, 76    1, 46    161214, 3500, 76
     -6   2264   30, 4, 76   1, 158    1898558, 12012, 76
     -6   2264   30, 14, 82    1, 29    69804, 2392, 82
     -6   2264   30, 14, 82    1, 72    427134, 5918, 82
     -6   2264   36, 16, 70    1, 21    31578, 1486, 70
     -6   2264   36, 16, 70   1, 121    1028778, 8486, 70
      9   2264   38, 4, 60   1, 206    2547846, 12364, 60
     24   2264   38, 4, 60   1, 274    4506790, 16444, 60
     -6   2264   42, 2, 54    1, 34    62602, 1838, 54
     -6   2264   42, 2, 54    1, 48    124650, 2594, 54
      9   2264   42, 16, 60    1, 95    544582, 5716, 60
     24   2264   42, 16, 60   1, 163    1599398, 9796, 60
      9   2264   46, 6, 50    1, 85    362316, 4256, 50
     24   2264   46, 6, 50   1, 225    2533996, 11256, 50
